RWTT_Train	train_low	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P32.h5	h5
RWTT_Train	train_low	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT85/untitled_P26.h5	h5
RWTT_Train	train_low	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P2.h5	h5
RWTT_Train	train_low	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P22.h5	h5
RWTT_Train	train_low	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P42.h5	h5
RWTT_Train	train_low	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P9.h5	h5
RWTT_Train	train_low	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P30.h5	h5
RWTT_Train	train_low	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT496/musee-histoire-paris-mascaron-edit_P56.h5	h5
RWTT_Train	train_typical	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT459/DIANE2_P5.h5	h5
RWTT_Train	train_typical	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT442/merced_lake_rs.2_P29.h5	h5
RWTT_Train	train_typical	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT307/Quebec-Gate-1M-RC_P2.h5	h5
RWTT_Train	train_typical	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT313/model_P7.h5	h5
RWTT_Train	train_typical	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT134/chinese_cat_P15.h5	h5
RWTT_Train	train_typical	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT450/nn_P6.h5	h5
RWTT_Train	train_typical	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT461/socha_slavkov_01_30k_P11.h5	h5
RWTT_Train	train_typical	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT11/cruxici_P19.h5	h5
RWTT_Train	train_typical	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT436/sketchfabTemp_P17.h5	h5
RWTT_Train	train_typical	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT443/Cesta_B1_P32.h5	h5
RWTT_Train	train_typical	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT333/okapi-1_P15.h5	h5
RWTT_Train	train_typical	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT195/model_P0.h5	h5
RWTT_Train	train_typical	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT211/sketchfabTemp_P14.h5	h5
RWTT_Train	train_typical	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT443/Cesta_B1_P53.h5	h5
RWTT_Train	train_typical	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT37/portrait_femme_artiste_P4.h5	h5
RWTT_Train	train_typical	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT378/sutr02_P3.h5	h5
RWTT_Train	train_typical	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT91/lionoil-exported_P4.h5	h5
RWTT_Train	train_typical	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT79/ufo_crashste_brno_P22.h5	h5
RWTT_Train	train_typical	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT239/statue_P1.h5	h5
RWTT_Train	train_typical	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT471/tarte-03_P11.h5	h5
RWTT_Train	train_high	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT161/triceratops_P22.h5	h5
RWTT_Train	train_high	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT69/model_mesh_P0.h5	h5
RWTT_Train	train_high	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT288/Blue_Penguin_P15.h5	h5
RWTT_Train	train_high	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT69/model_mesh_P2.h5	h5
RWTT_Train	train_high	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT342/Model_P31.h5	h5
RWTT_Train	train_high	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT161/triceratops_P23.h5	h5
RWTT_Train	train_high	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT228/model_P36.h5	h5
RWTT_Train	train_high	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT161/triceratops_P28.h5	h5
RWTT_Train	train_high	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT70/Kostel_Samyang_P18.h5	h5
RWTT_Train	train_high	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT342/Model_P23.h5	h5
RWTT_Train	train_high	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT69/model_mesh_P1.h5	h5
RWTT_Train	train_high	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT481/model_P1.h5	h5
RWTT_Train	train_high	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT342/Model_P28.h5	h5
RWTT_Train	train_high	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT69/model_mesh_P3.h5	h5
RWTT_Train	train_high	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT457/Smoothed_Chin_P1.h5	h5
RWTT_Train	train_high	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT32/flower_P27.h5	h5
RWTT_Train	train_high	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT32/flower_P18.h5	h5
RWTT_Train	train_high	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT32/flower_P1.h5	h5
RWTT_Train	train_high	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT32/flower_P0.h5	h5
RWTT_Train	train_high	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT70/Kostel_Samyang_P22.h5	h5
RWTT_Val	val28	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT14/mesh_P15.h5	h5
RWTT_Val	val28	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT21/AMPHITRITE_P15.h5	h5
RWTT_Val	val28	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT26/2017-02-25-inspection-sol-william-v2_simplified_3d_mesh_P3.h5	h5
RWTT_Val	val28	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT43/Ganesa-best-exported_P15.h5	h5
RWTT_Val	val28	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT45/eros_P7.h5	h5
RWTT_Val	val28	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT65/griffon_statue_P15.h5	h5
RWTT_Val	val28	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT115/model_mesh_P15.h5	h5
RWTT_Val	val28	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT144/cabbage_model_P31.h5	h5
RWTT_Val	val28	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT158/sutr13_P15.h5	h5
RWTT_Val	val28	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT166/model_mesh_P7.h5	h5
RWTT_Val	val28	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT182/572883_P15.h5	h5
RWTT_Val	val28	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT226/socha_zeny_P15.h5	h5
RWTT_Val	val28	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT285/sutr16_P15.h5	h5
RWTT_Val	val28	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT287/tryskovy_motor_ske_P15.h5	h5
RWTT_Val	val28	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT296/b3_P15.h5	h5
RWTT_Val	val28	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT323/CMoA_Siva_Parvati_P15.h5	h5
RWTT_Val	val28	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT339/bojovnik_680k_P7.h5	h5
RWTT_Val	val28	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT380/ujety_svah_ske_P7.h5	h5
RWTT_Val	val28	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT391/texturedMesh_P7.h5	h5
RWTT_Val	val28	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT405/Dead Sea Qumran_P3.h5	h5
RWTT_Val	val28	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT438/model_P31.h5	h5
RWTT_Val	val28	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT449/Lion_P15.h5	h5
RWTT_Val	val28	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT453/masaryk_vsetin_P15.h5	h5
RWTT_Val	val28	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT463/pruchod_art_den_P7.h5	h5
RWTT_Val	val28	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT499/mesh_P7.h5	h5
RWTT_Val	val28	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT529/kleste_P3.h5	h5
RWTT_Val	val28	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT535/dung_ballus-print_ready-mm_P31.h5	h5
RWTT_Val	val28	/data/run01/scz0ade/Tanzeyu/data/scalable_attribute_thesis/datasets/RWTT/processed/train_h5/h5/100000/RWT541/marco_cat_mesh_P7.h5	h5
